Platform,Number,Store,Address,Addr,Review_score,Review_counts,ID,Date,Review_text,Time
Google,2,추억의 생크림빵,서울특별시 동대문구 전농동 전농로20길 4,서울 동대문구,3.5,(15),정보없음,정보없음,"빵과 크림 두가지만 있을뿐인데 부족함 없이 충분하다.
크림이 너무 맛있었음.
개인적으로는 부드러운 빵이었음 더 좋았을거 같기도 함.",2024-04-06 - 15:09:12
Google,2,추억의 생크림빵,서울특별시 동대문구 전농동 전농로20길 4,서울 동대문구,3.5,(15),정보없음,정보없음,이거 맛있다고 하는 사람들은 걍 김밥천국 김밥 먹여도 맛집이라고 할듯,2024-04-06 - 15:09:12
Google,2,추억의 생크림빵,서울특별시 동대문구 전농동 전농로20길 4,서울 동대문구,3.5,(15),정보없음,정보없음,지하여서 입구 부터 곰팡이 냄새가 나고 무엇보다 맛이 ㅠ... 빵은 따끈해서 괜찮은데 언 생크림맛과 식감이 별로네요.,2024-04-06 - 15:09:12
Google,2,추억의 생크림빵,서울특별시 동대문구 전농동 전농로20길 4,서울 동대문구,3.5,(15),정보없음,정보없음,"첫째 매장지하이고 너무 지저분해요
냉장고에 덕지덕지 크림 찌꺼기있음 매장 창고분위기 거기에 빵두 딱딱한기성빵에 크림은 겨우빵 덮을크림양 정말 찿아간 시간과 돈이 아까움",2024-04-06 - 15:09:12
Google,2,추억의 생크림빵,서울특별시 동대문구 전농동 전농로20길 4,서울 동대문구,3.5,(15),정보없음,정보없음,"네비보고 가면 잘 찾을수있어요 ㅎㅎ
간판도 노란색이라 잘 보이고 지하에 있습니다.
지하로 오가는 길이 청결하지 못하지만 맛과는 다르니까,, 이해합니다.
빵이 따뜻하고 바삭하며 차가운 크림이.. 역대급 ㅠㅠ
집 근처에 있었으면 자주 갔을 것 같아요",2024-04-06 - 15:09:12
Google,2,추억의 생크림빵,서울특별시 동대문구 전농동 전농로20길 4,서울 동대문구,3.5,(15),정보없음,정보없음,지하에있어 찾기 어려움,2024-04-06 - 15:09:12
Google,2,추억의 생크림빵,서울특별시 동대문구 전농동 전농로20길 4,서울 동대문구,3.5,(15),정보없음,정보없음,"이쪽 학교 다닌것도아닌데
중고등학교때 친구의 소개로 가봤던 떡볶이집에서 후식메뉴로 인기 있던 이 곳!!!

떡볶이집은 없어진지 오래.. 이가마트? 이런이름으로 몇가비 용품과 이 빵을 계속 판매하신다길래
기쁜맘으로 굳이 찾아갔습니다요

한개에 2300원

주문과 동시에 사장님께서 빵 구워주시고
비법생크림아이스크림같은 요 크림을 발라주세요
겉은 바삭 따땃한 빵에 차가운 아이스크림같은 시원한 생크림을 같이 먹으니 꿀맛!!
예전 맛 그대로에요 진짜

오래오래 계셔주세요",2024-04-06 - 15:09:12
Google,2,추억의 생크림빵,서울특별시 동대문구 전농동 전농로20길 4,서울 동대문구,3.5,(15),정보없음,정보없음,"핫도그빵을 오븐에 바삭할정도로 데워서, 냉동한 생크림을 발라주신다.
핫도그빵은 코스트코 사이즈가 아니라 이케아 사이즈다.
나름 바삭하기 직전 까지 데운 빵과 냉동 생크림이 조화롭다.

근데 하나에 2300원.
사악하게 비싸다.
그래도 다른 어디서도 먹을수 없는 맛이기에 참고 먹는다.

참고해야할것은 포장하지 말고 바로 먹어야 한다.  생크림이 녹는 순간 동네 빵집 1000원짜리 생크림맛을 보게 될것이다. 2300원짜리가 1000원짜리로 ㅎㅎ

카드도 받는다.
주차할곳이 없다.",2024-04-06 - 15:09:12
Google,2,추억의 생크림빵,서울특별시 동대문구 전농동 전농로20길 4,서울 동대문구,3.5,(15),정보없음,정보없음,"전농동 필수 코스
2020.08. 2300원.
가격 넘 많이 오름. 허나 아이스크림과 셔벳의 중간 느낌의 크림과 따끈바삭한 빵의 조화를 그냥 지나치기엔
섭섭하다",2024-04-06 - 15:09:12
Google,3,본노엘,서울특별시 동대문구 전농로 75-18,서울 동대문구,4.0,(32),정보없음,정보없음,"소금빵이 유명하다고 해서 갔는데 앙버터바게트가 훨 맛있어서 4개 샀습니다. 바게트가 바삭바삭해요~
나머지 빵은 보통...",2024-04-06 - 15:10:06
Google,3,본노엘,서울특별시 동대문구 전농로 75-18,서울 동대문구,4.0,(32),정보없음,정보없음,"건강한 빵집이라고 해서 찾아간 가게!

빵을 먹어도 속이 편안해요

집 근처에 있어서 자주 찾아갈 것 같아요

건강하게 빵 드세요 ^^",2024-04-06 - 15:10:06
Google,3,본노엘,서울특별시 동대문구 전농로 75-18,서울 동대문구,4.0,(32),정보없음,정보없음,찐 맛집.,2024-04-06 - 15:10:06
Google,3,본노엘,서울특별시 동대문구 전농로 75-18,서울 동대문구,4.0,(32),정보없음,정보없음,한번 이용해보았지만...최근 내부 인테리어 리모델링한듯. 제 입맛에는 그냥 보통,2024-04-06 - 15:10:06
Google,3,본노엘,서울특별시 동대문구 전농로 75-18,서울 동대문구,4.0,(32),정보없음,정보없음,소금빵은 나오는 시간이 정해져있고 나오면 금방팔려서 시간 잘 맞춰가야해요  빵들은 기본은 하는데 구움과자등은 맛이 없네요,2024-04-06 - 15:10:06
Google,3,본노엘,서울특별시 동대문구 전농로 75-18,서울 동대문구,4.0,(32),정보없음,정보없음,"소금빵 처음 먹어봤는데 이런 빵은 처음이었다.
커팅도 다해주시고 빵이 쫄깃하고 다 맛있었다.",2024-04-06 - 15:10:06
Google,3,본노엘,서울특별시 동대문구 전농로 75-18,서울 동대문구,4.0,(32),정보없음,정보없음,항상 맛있는 우리동네 맛집,2024-04-06 - 15:10:06
Google,3,본노엘,서울특별시 동대문구 전농로 75-18,서울 동대문구,4.0,(32),정보없음,정보없음,주차는 힘들지만 빵은 맛있고 배달도 된다,2024-04-06 - 15:10:06
Google,3,본노엘,서울특별시 동대문구 전농로 75-18,서울 동대문구,4.0,(32),정보없음,정보없음,앙버터와 버터프리첼이 시그니처 임. 나머지 빵들도 맛있음.,2024-04-06 - 15:10:06
Google,3,본노엘,서울특별시 동대문구 전농로 75-18,서울 동대문구,4.0,(32),정보없음,정보없음,갓  구운  신선한  빵이   여러가지   진열되있고  동네    단골  손님들이  많은  깨 끗하고   테이크아웃  하기좋은  빵집     가격은  저렴한편은 아니지만    그만큼  신경 쓰는듯 보였음,2024-04-06 - 15:10:06
Google,3,본노엘,서울특별시 동대문구 전농로 75-18,서울 동대문구,4.0,(32),정보없음,정보없음,작고 비싸고 비싼만큼 맛있다.,2024-04-06 - 15:10:06
Google,3,본노엘,서울특별시 동대문구 전농로 75-18,서울 동대문구,4.0,(32),정보없음,정보없음,소문난 맛집이라고하는데 한국은 어딜가도 거의 다 맛집인듯,2024-04-06 - 15:10:06
Google,3,본노엘,서울특별시 동대문구 전농로 75-18,서울 동대문구,4.0,(32),정보없음,정보없음,음식준비가 늦는편임,2024-04-06 - 15:10:06
Google,3,본노엘,서울특별시 동대문구 전농로 75-18,서울 동대문구,4.0,(32),정보없음,정보없음,"마늘바게트와 앙버터가 아주 맛있네요.
한국은 빵이 너무 비싸요.",2024-04-06 - 15:10:06
Google,3,본노엘,서울특별시 동대문구 전농로 75-18,서울 동대문구,4.0,(32),정보없음,정보없음,맛있는빵이많음,2024-04-06 - 15:10:06
Google,3,본노엘,서울특별시 동대문구 전농로 75-18,서울 동대문구,4.0,(32),정보없음,정보없음,자나가다 본 고시라 한번 사봤음. 빵가격은 보통이며(요새 빵 가격이 보통 5000 원정도) 맛도 보통임.,2024-04-06 - 15:10:06
Google,3,본노엘,서울특별시 동대문구 전농로 75-18,서울 동대문구,4.0,(32),정보없음,정보없음,식빵등 다양하게 맛있음,2024-04-06 - 15:10:06
Google,3,본노엘,서울특별시 동대문구 전농로 75-18,서울 동대문구,4.0,(32),정보없음,정보없음,"식빵, 쌀식빵, 바질바게트, 앙버터, 깜파뉴, 치아바타, 뺑오쇼콜라가 본노엘에서 자주 먹는 빵입니다 품절이 빨리되서 아쉽고 가격도 싼건 아니라도 이정도 빵맛이면 합리적인 편인거 같아요",2024-04-06 - 15:10:06
Google,3,본노엘,서울특별시 동대문구 전농로 75-18,서울 동대문구,4.0,(32),정보없음,정보없음,크림치즈 베이글과 앙버터가 끝판왕.베이글은 품절주의.,2024-04-06 - 15:10:06
Google,3,본노엘,서울특별시 동대문구 전농로 75-18,서울 동대문구,4.0,(32),정보없음,정보없음,쌀식빵이 맛있음. 오전오후 한번씩 나오는 걸로 알고 있음. 늦게 가면 없음.,2024-04-06 - 15:10:06
Google,3,본노엘,서울특별시 동대문구 전농로 75-18,서울 동대문구,4.0,(32),정보없음,정보없음,"빵 맛있다고 한번 방문 하였습니다.
빵 맛이 좋은지 안좋은지 모르겠지만 손님 응대는 정말 욕 나옵니다.
아르바이트 직원도 개판 실장이라는 사람 응대도 개판.
아무리 좋은 빵 이라도 재방문의사 없습니다.
매장 직원들 위생이나 직원들 손님 응대 하는걸보니 알것같습니다.
TV에 나왔다고 하는데 과연 이런 빵집이 나올만한곳 인지 의문 투성이 입니다.
식빵 오천원
유기농이라서 비싼건지 돈벌라고 비싼건지 바로 느낌 옵니다.
재방문의사 없고 개인적 점수는 2점
진짜 별로 입니다.",2024-04-06 - 15:10:06
Google,4,강경원베이커리,서울특별시 동대문구 전농제1동 사가정로 80,서울 동대문구,4.0,(7),정보없음,정보없음,"전농동에서 제일 빵이 맛나요! 전농동 맛집 인정.
특히 생크림위주 맛이 일퓬입니다. 롤케익도 다소 가격이 있지만 맛나요! 실온보관시 상할수있으니 유의하세요!",2024-04-06 - 15:10:35
Google,4,강경원베이커리,서울특별시 동대문구 전농제1동 사가정로 80,서울 동대문구,4.0,(7),정보없음,정보없음,"언제나 친절하셔요:)
빵의 가격이 착한편은 아니지만 그만큼 맛은 최고👍👍
일정금액 이상 구매하면 주차등록 해주시고, 적립금도 쌓인답니다…",2024-04-06 - 15:10:35
Google,4,강경원베이커리,서울특별시 동대문구 전농제1동 사가정로 80,서울 동대문구,4.0,(7),정보없음,정보없음,카푸치노 excellent,2024-04-06 - 15:10:35
Google,4,강경원베이커리,서울특별시 동대문구 전농제1동 사가정로 80,서울 동대문구,4.0,(7),정보없음,정보없음,"답십리 미드카운티 상가에 위치에 있으며 장소가 제법 넓지만 테이블 수 보다는 맛있는 빵이 가득 진열되어 있는 베이커리 까페입니다. 벽에 베이커리 상을 받으신 제빵사님 메달과 의상, 상장이 진열되어 있어서 뭔가 전문가 적인 분위기도 들고 매장의 상호도 강경원 베이커리로 이름을 내걸어서 좀 더 믿음이 가네요~프랜차이즈 빵에서 보던 종류와는 다른 빵들이 많아서 좋고 여러 가지 케이크와 쿠키가 다양해서 좋았습니다. 선물 포장도 예쁙 해주시네요! 다만 대부분의 베이커리 까페가 그렇듯  커피맛은 살~짝 아쉽지만 다음에도 또 오고 싶어요!",2024-04-06 - 15:10:35
Google,4,강경원베이커리,서울특별시 동대문구 전농제1동 사가정로 80,서울 동대문구,4.0,(7),정보없음,정보없음,빵이 아주 맛있음.,2024-04-06 - 15:10:35
Google,4,강경원베이커리,서울특별시 동대문구 전농제1동 사가정로 80,서울 동대문구,4.0,(7),정보없음,정보없음,"생크림 들어간 빵들을 상온에 그냥 놓고 파는 거 보고 기함했네요. 타고 발효시간 오바된 빵들을 판다고 내놓고, 사장은 손님한테 안 보일 거라고 생각하는 건지 빵을 맨 손으로 만지고...",2024-04-06 - 15:10:35
Google,4,강경원베이커리,서울특별시 동대문구 전농제1동 사가정로 80,서울 동대문구,4.0,(7),정보없음,정보없음,"일본에서 제빵기술을 배워오신 분... 본인 이름 걸고하면 맛은 보장... 빵들이 좀,비싸긴 하지만 맛은 보장합니다.",2024-04-06 - 15:10:35
Google,5,빵명장외대점,서울특별시 동대문구 이문제1동 이문로 99,서울 동대문구,4.4,(7),정보없음,정보없음,"딱 한 번 가봤는데 우리가 가장 좋아하는 장소 중 하나가 되었다고 말할 수 있어요!☺️
매우 다양한 종류의 매우 풍부한 과자와 빵은 물론 크고 매우 맛있는 음료도 있습니다!
서비스는 매우 친절하고 매우 좋은 의견을 제시합니다. 조수가 다가와 컵케이크와 간단한 저녁 식사를 선물로 주기도 했습니다.
평화로움이 가득한 분위기와 아주 멋진 음악이 있어요!",2024-04-06 - 15:11:03
Google,5,빵명장외대점,서울특별시 동대문구 이문제1동 이문로 99,서울 동대문구,4.4,(7),정보없음,정보없음,"나도 가본 카페 중 최고였어. 좋은 음악, 훌륭한 음식, 완벽한 서비스. 나와 내 친구들을 참석시킨 여자는 가장 다정했습니다. 앞으로 더 자주 올게요!",2024-04-06 - 15:11:03
Google,5,빵명장외대점,서울특별시 동대문구 이문제1동 이문로 99,서울 동대문구,4.4,(7),정보없음,정보없음,맛있는 빵과 커피를 즐길 수 있는 외대빵집이다,2024-04-06 - 15:11:03
Google,5,빵명장외대점,서울특별시 동대문구 이문제1동 이문로 99,서울 동대문구,4.4,(7),정보없음,정보없음,어후….쿠키에서 돼지 잡내가…..,2024-04-06 - 15:11:03
Google,5,빵명장외대점,서울특별시 동대문구 이문제1동 이문로 99,서울 동대문구,4.4,(7),정보없음,정보없음,저녁인데 밥은 안 당기고 군것질이 하고 싶어져서 빵으로 끼니를 때우려는 생각으로 방문한 빵명장. 아쉽게도 너무 늦은 시간에 방문해서 인지 빵이 거의 다 나가고 없어서 원하는 빵은 먹지 못했음. 먹은 빵들을 평가해보자면 일단 외대 빵명장에서 TOP5라고 소개한 먹물아버터의 맛은 나쁘지 않았음. 버터가 넉넉히 들어가 있고 팥도 적당히 달면서 통팥이라 식감도 살아있어서 맛있게 먹음. 다만 가격이 꽤 쎈 편이라 아무 생각없이 고르긴 약간 부담됨. 다음으로 블랙올리브치아바타인데 올리브가 생각보다 너무 적어서 좀 실망함. 그리고 아무리 올리브가 메인이라지만 다른 속재료가 아무것도 없어서 이 가격 내고 만족하긴 힘들 듯. 옥수수스콘도 이름 그대로 스콘에 옥수수가 들어가 있는데 그냥 말그래도 스콘에 옥수수가 몇 알 들어가 있는 수준. 원래도 스콘을 그렇게 맛있게 먹는 편은 아니라 그냥 그랬음. 리뷰로 봤을 때는 맛있어 보이는 빵이 많았는데 너무 늦은 시간에 와서 선택권이 별로 없었던 게 아쉬움. 다음에는 좀 더 일찍 방문해봐야겠음.,2024-04-06 - 15:11:03
Google,6,BUTTER WAVE,서울특별시 동대문구 정릉천동로 58 상가104호,서울 동대문구,5.0,(2),정보없음,정보없음,"지날 때마다 버터향이 예사롭지 않았는데 오늘 드디어 소금빵과 초코마카다미아바게트, 우유식빵을 먹어보았죠- 다 맛나요!! 빵 먹고 살찐 저로선 한 입맛 하는데 먹어본 건 모두 별5개 만점이었어요. 집근처에 맛집이 있다니 너무 좋네욧!! 😍",2024-04-06 - 15:11:31
Google,6,BUTTER WAVE,서울특별시 동대문구 정릉천동로 58 상가104호,서울 동대문구,5.0,(2),정보없음,정보없음,앙버터 맛집인데 롤케익도 도전해봅니다,2024-04-06 - 15:11:31
Google,7,뽀르뚜아 외대점,서울특별시 동대문구 휘경로 9,서울 동대문구,2.3,(8),정보없음,정보없음,여기 알바했었는데.. 더 말은 안 하겠습니다.,2024-04-06 - 15:12:39
Google,7,뽀르뚜아 외대점,서울특별시 동대문구 휘경로 9,서울 동대문구,2.3,(8),정보없음,정보없음,"몇개의 빵을 사봤지만 다 실패했어요..
어떻게 빵에서 이런맛이,,",2024-04-06 - 15:12:39
Google,7,뽀르뚜아 외대점,서울특별시 동대문구 휘경로 9,서울 동대문구,2.3,(8),정보없음,정보없음,"20% 세일 덕분에 별 한개 더줌
눅눅한 밀푀유
촉촉이랑은 거리가 정말 먼 딸기 올라간 케이크",2024-04-06 - 15:12:39
Google,7,뽀르뚜아 외대점,서울특별시 동대문구 휘경로 9,서울 동대문구,2.3,(8),정보없음,정보없음,"최악의 선택.....

첫번째 사진 속 복숭아 케이크를 구매했습니다.
케이크를 고를 때 안 에 복숭아가 있냐고 물어보았고
제빵사분께서 안에 복숭아가 있다고 대답했지요.
계산을 한 후 시식을 할 때, 반을 갈라보니 복숭아 과육은 보이지 않고 빵과 크림밖에 없더군요. 어이없었죠.
생긴 것만 복숭아라서 복숭아케이크도 아니고.....
분명 물었을 때 복숭아과육이 있다고 한 건 거짓말인지...
먹다보니 어린이 새끼손톱만 한 크기의 복숭아 조각이 3개정도 씹혔네요;;;;;; 참...이거 들었다고 복숭아 케이크라고 파는건지.............어이없었습니다.

그냥 평범하디 평범한 빵과 크림뿐....
이 돈주고 산 거 정말 후회했습니다. 그냥 다른 빵집에서 살 걸..... 케이크는 정말 최악....",2024-04-06 - 15:12:39
Google,7,뽀르뚜아 외대점,서울특별시 동대문구 휘경로 9,서울 동대문구,2.3,(8),정보없음,정보없음,평범한 빵집.,2024-04-06 - 15:12:39
Google,7,뽀르뚜아 외대점,서울특별시 동대문구 휘경로 9,서울 동대문구,2.3,(8),정보없음,정보없음,"요즘의 추세에 맞는  화려한 빵집은 아니지만, 오랫동안 외대앞을 지켜온 터줏대감 같은 빵집. 누네띠네가  유명하고, 한 세대 전의 방식으로 만들어 내는 다양한 빵과 과자류가 가끔씩 생각나는 맛. 부드러운 카스테라도 맛있음. 직원들이 매우 친절하고 서비스도 잘 주는 편.",2024-04-06 - 15:12:39
