Platform,Number,Store,Address,Addr,Review_score,Review_counts,ID,Date,Review_text,Time
Google,2,시월구일 베이커리,서울특별시 은평구 응암동 은평로16길 22,서울 은평구,4.2,(15),정보없음,정보없음,케이크가격이 좀 있는 편이지만 맛있네요^^,2024-04-07 - 08:28:00
Google,2,시월구일 베이커리,서울특별시 은평구 응암동 은평로16길 22,서울 은평구,4.2,(15),정보없음,정보없음,"밤식빵에 밤이 많은 편입니다
이빵집은 사람들이 좋아하나봐요
대기도하고 예약도 하는가봐요
그냥 나쁘지 않은 빵집입니다
추천빵은 밤식빵!",2024-04-07 - 08:28:00
Google,2,시월구일 베이커리,서울특별시 은평구 응암동 은평로16길 22,서울 은평구,4.2,(15),정보없음,정보없음,빵이 맛나요. 숨은 빵맛집이었는데 소문나서 점심때는 사람이 너무 많음 ㅠㅠ,2024-04-07 - 08:28:00
Google,2,시월구일 베이커리,서울특별시 은평구 응암동 은평로16길 22,서울 은평구,4.2,(15),정보없음,정보없음,슈크림빵 맛나요,2024-04-07 - 08:28:00
Google,2,시월구일 베이커리,서울특별시 은평구 응암동 은평로16길 22,서울 은평구,4.2,(15),정보없음,정보없음,환경도 좋아요,2024-04-07 - 08:28:00
Google,2,시월구일 베이커리,서울특별시 은평구 응암동 은평로16길 22,서울 은평구,4.2,(15),정보없음,정보없음,다양한 빵을 판매하고 있어요.,2024-04-07 - 08:28:00
Google,2,시월구일 베이커리,서울특별시 은평구 응암동 은평로16길 22,서울 은평구,4.2,(15),정보없음,정보없음,맛있는 빵,2024-04-07 - 08:28:00
Google,2,시월구일 베이커리,서울특별시 은평구 응암동 은평로16길 22,서울 은평구,4.2,(15),정보없음,정보없음,맛있어요~~,2024-04-07 - 08:28:00
Google,2,시월구일 베이커리,서울특별시 은평구 응암동 은평로16길 22,서울 은평구,4.2,(15),정보없음,정보없음,맛은 평범한데 가격은 비쌈,2024-04-07 - 08:28:00
Google,3,데일리베이크하우스,서울특별시 은평구 응암제1동 53-43,서울 은평구,4.9,(7),정보없음,정보없음,"에그타르스 겉바속촉의 정석이구요
바질소금빵 무조건 드세요",2024-04-07 - 08:29:07
Google,3,데일리베이크하우스,서울특별시 은평구 응암제1동 53-43,서울 은평구,4.9,(7),정보없음,정보없음,여기 진짜 대박 맛있는 빵집입니다..!,2024-04-07 - 08:29:07
Google,3,데일리베이크하우스,서울특별시 은평구 응암제1동 53-43,서울 은평구,4.9,(7),정보없음,정보없음,"너무 맛있고 친절한 빵집이네요 ㅎㅎㅎ
페스츄리류도 겹겹이 뜯어 먹는 재미가 있어요.
치아바타 같은 빵은 일찍 품절되는 것 같아요 ㅠㅠ
바른치킨이 보이는 건물(상가 B동) 에 있습니다!!
전 찾느라 좀 헤맸네요 ㅠㅠ",2024-04-07 - 08:29:07
Google,4,박성원베이커리,서울특별시 은평구 갈현동 527-3,서울 은평구,4.0,(9),정보없음,정보없음,좋았는데 폐업함,2024-04-07 - 08:30:04
Google,4,박성원베이커리,서울특별시 은평구 갈현동 527-3,서울 은평구,4.0,(9),정보없음,정보없음,양질 빵 제공했었지만 폐업함,2024-04-07 - 08:30:04
Google,4,박성원베이커리,서울특별시 은평구 갈현동 527-3,서울 은평구,4.0,(9),정보없음,정보없음,가격은 비싸나 빵은 맛있어요,2024-04-07 - 08:30:04
Google,4,박성원베이커리,서울특별시 은평구 갈현동 527-3,서울 은평구,4.0,(9),정보없음,정보없음,맛있었다 이젠 안녕 폐업함,2024-04-07 - 08:30:04
Google,4,박성원베이커리,서울특별시 은평구 갈현동 527-3,서울 은평구,4.0,(9),정보없음,정보없음,동네빵집중에는 가장 괜찮은거 같다,2024-04-07 - 08:30:04
Google,5,오늘의 빵,서울특별시 은평구 대조동 11-11,서울 은평구,4.0,(1),정보없음,정보없음,호두파이 테두리 부분이 약간 딱딱함,2024-04-07 - 08:30:33
Google,6,연신내빵집,서울특별시 은평구 갈현동 110-12,서울 은평구,4.8,(4),정보없음,정보없음,"맛있는 빵집 입니다.
가격이 조금 쎄게 느껴 질수는 있겠지만
재료나 맛을 보면 그닥..
고급진 맛이 그만입니다.
보통 쿠키가 먹다보면 약간 질퍽한느낌이 나는데 이곳 쿠키는 약간 드라이 하면서도 고소한 맛이 나네요. 거기에 아몬드 슬라이스처럼 하얗게 올라간 초콜렛이 살짝 달아 맛을 더욱 풍부하게 해주네요.
크루아상은 크기나 질감이 남다른 느낌이 들고 소금빵은 짜지도 않고 고소한 맛이 그만입니다. 버터도 소금도 좋은걸 쓴다는걸 느낄 수 있었습니다.
다른집 것 하고는 차원이 다른...ㅎ
백문이 불여일식 드셔보시면 압니다..ㅋ
암튼 맛있게 잘 먹었네요.
ㅎㅎ 대박 나세요~~~!!",2024-04-07 - 08:36:10
Google,6,연신내빵집,서울특별시 은평구 갈현동 110-12,서울 은평구,4.8,(4),정보없음,정보없음,"소박하고 귀여운 외관에 비해 빵집 주인의 경력이 화려합니다.  그 중 조*호텔 베이커리 커리어가 끌리기도 하여 방문 종류는 많지 않지만 우선 기본 빵을 사서 시식해 본 결과 만족합니다.,우선 호두 무화과 깜바뉴와 곡물 식빵을 사서 먹어보니 기름없이 구워보니 빵이 매우 쫄깃해지는 식감과 안에 내용물이 풍부하게 들어가  있습니다. 특히 무화과 깜빠뉴는 무화과 과육이 충분히 들어가 크림치즈나 잼을 방해 할 정도로 단맛이 나고 식빵도 견과류가 많고 쫄깃한데 커킹을 균일하게 해준다면 더욱 굿 하지만 맛과,품질은 굿입니다.",2024-04-07 - 08:36:10
Google,6,연신내빵집,서울특별시 은평구 갈현동 110-12,서울 은평구,4.8,(4),정보없음,정보없음,"진짜 맛있습니다
재방문 의사 200%
쉐프님이 스펙도  임팩트 있습니다
다양한 빵 종류와 초콜릿을 구매 할수도
있고 새로 오픈한지 얼마 안된걸로 아는데
조기품절 제품도 있어요
가게는 작지만 빵 실력은 작지 않습니다",2024-04-07 - 08:36:10
Google,7,빵재미,서울특별시 은평구 녹번동 118-50번지 1층,서울 은평구,4.9,(7),정보없음,정보없음,"노신사님 혼자서 빵도 만드시고 매장도 관리하는 동네 작은 베이커리입니다.
빵에 대한 애정과 자신만의 지키고자 하는 신념이 있으신 때문인지 빵의 색깔과 모양도 고급스럽고 맛도 깊고 풍부합니다.
먹은 후에도 속도 편합니다.",2024-04-07 - 08:37:14
Google,7,빵재미,서울특별시 은평구 녹번동 118-50번지 1층,서울 은평구,4.9,(7),정보없음,정보없음,"숨은 맛집.
사장님 친절하시고 제빵에 열정이 있으심.
쳐바타 진짜 맛있어요 쫄깃 촉촉! 올리브오일 + 발사믹식초에 찍어먹으면 존맛 ㅠㅠ",2024-04-07 - 08:37:14
Google,7,빵재미,서울특별시 은평구 녹번동 118-50번지 1층,서울 은평구,4.9,(7),정보없음,정보없음,친절하고 정직한 빵가게입니다,2024-04-07 - 08:37:14
Google,7,빵재미,서울특별시 은평구 녹번동 118-50번지 1층,서울 은평구,4.9,(7),정보없음,정보없음,스콘맛집입니다. 최고,2024-04-07 - 08:37:14
Google,7,빵재미,서울특별시 은평구 녹번동 118-50번지 1층,서울 은평구,4.9,(7),정보없음,정보없음,"매우 정직한 맛이 나는 빵을 판매하는곳 이네요.
입안의 즐거움뿐만 아니라 건강해지는 맛이 나는 빵이 좋았습니다. 사장님도 정말 친절하시고 동네에 좋은 빵집이 있어서 뿌듯했어요. 크랜베리 깜파뉴와 블랙 올리브가 들어간 빵을 사서 와서 가족끼리 먹었는데 부모님도 안달고 맛나다고 엄청 좋아하시네요. 번창하세요! 오래오래 맛난빵을 먹고싶습니다.",2024-04-07 - 08:37:14
Google,7,빵재미,서울특별시 은평구 녹번동 118-50번지 1층,서울 은평구,4.9,(7),정보없음,정보없음,"발효종으로 만든 빵 종류, 식사빵 위주로 빵을 좋아하는 나로썬 매우 만족스러운 빵집 / 깜빠뉴 강추~",2024-04-07 - 08:37:14
Google,8,브레드82,서울특별시 은평구 역촌동 번지 상가 1층 84-6 엘림아너스빌 101호,서울 은평구,4.5,(2),정보없음,정보없음,바게트랑소금빵강추,2024-04-07 - 08:39:26
Google,9,안가네대추빵,우측 KR 서울특별시 은평구 응암동 103-35번지 1층 2호,서울 은평구,4.8,(6),정보없음,정보없음,지나가다 꼭 들리는 곳. 얼려 먹어도 맛나요,2024-04-07 - 08:39:52
Google,9,안가네대추빵,우측 KR 서울특별시 은평구 응암동 103-35번지 1층 2호,서울 은평구,4.8,(6),정보없음,정보없음,"은은한 대추맛이 좋아요-
먹기전에 전자렌지에 따뜻하게 돌려서
라떼와 먹으니 순삭!
차와도 잘 어울려요",2024-04-07 - 08:39:52
Google,9,안가네대추빵,우측 KR 서울특별시 은평구 응암동 103-35번지 1층 2호,서울 은평구,4.8,(6),정보없음,정보없음,대추냄새가 은은해요,2024-04-07 - 08:39:52
Google,9,안가네대추빵,우측 KR 서울특별시 은평구 응암동 103-35번지 1층 2호,서울 은평구,4.8,(6),정보없음,정보없음,또 가봐야징,2024-04-07 - 08:39:52
Google,9,안가네대추빵,우측 KR 서울특별시 은평구 응암동 103-35번지 1층 2호,서울 은평구,4.8,(6),정보없음,정보없음,"처음에 선물받고 알게된 빵입니다. 프랜차이즈는 아니고 동생분이 이곳에 개업하셨다네요. 대추를 장시간 숙성시켜(방부제 역할도 한다 함) 만든 빵으로 소화도 잘되고 자연스런 단맛 등 아이들과 어르신 간식에도 좋고, 아침 대용식으로도 괜찮습니다. 택배도 가능합니다.
선물용으로 구입하러갔다 한판 사진을 찍어 봤습니다. 달달한 향내가 꿀꺽 입맛을 당기네요. 1조각 2,000  3조각 5,000 1상자 6조각 10,000 과 12조각 20,000원 있음",2024-04-07 - 08:39:52
Google,10,부트브레드,서울특별시 은평구 응암동 번지 1층 118-9,서울 은평구,5.0,(3),정보없음,정보없음,이맛에 이가격이면 혜자,2024-04-07 - 08:40:21
Google,10,부트브레드,서울특별시 은평구 응암동 번지 1층 118-9,서울 은평구,5.0,(3),정보없음,정보없음,"우연히 찾은 동네 유명빵집, 친절한 사장님, 맛은 기본",2024-04-07 - 08:40:21
Google,10,부트브레드,서울특별시 은평구 응암동 번지 1층 118-9,서울 은평구,5.0,(3),정보없음,정보없음,유기농 빵집입니다. 빵가격 저렴하고 친절합니다!,2024-04-07 - 08:40:21
Google,11,쁠레지르,서울특별시 은평구 불광동 290-17,서울 은평구,5.0,(1),정보없음,정보없음,"The fig campanu are delicious. Great for coffee^^
입이 궁금할때... 쫄깃한 무화과 깜파뉴와 커피.. 완전 맛있어요.",2024-04-07 - 08:40:48
Google,12,빵긋빵긋,서울특별시 은평구 역촌동 68-51번지 1층,서울 은평구,2.5,(2),정보없음,정보없음,서비스 최악이에요 비추천,2024-04-07 - 08:41:18
Google,12,빵긋빵긋,서울특별시 은평구 역촌동 68-51번지 1층,서울 은평구,2.5,(2),정보없음,정보없음,"빵재료도좋고 맛있네요 무엇보다 사장님 친절하셔요^^
특히 마늘빵 맛있음.",2024-04-07 - 08:41:18
Google,13,바로굼빵터 불광동점,서울특별시 은평구 불광동 310-136번지 1층,서울 은평구,1.0,(1),정보없음,정보없음,"그냥
최악...",2024-04-07 - 08:41:45
Google,14,폼드팡베이커리 연신내점,서울특별시 은평구 연서로29길 23,서울 은평구,3.3,(6),정보없음,정보없음,"예쁘고 친절한 직원이 인상적임
빵은.. 좀 비싸지만 맛있는편.
칼로리는 많이 높을 듯..ㅋ",2024-04-07 - 08:42:49
Google,14,폼드팡베이커리 연신내점,서울특별시 은평구 연서로29길 23,서울 은평구,3.3,(6),정보없음,정보없음,선물하기 좋은 이쁜 빵집,2024-04-07 - 08:42:49
Google,14,폼드팡베이커리 연신내점,서울특별시 은평구 연서로29길 23,서울 은평구,3.3,(6),정보없음,정보없음,들어서자마자 눈부터 즐거워지는 생과일 디저트들이 펼쳐지고 먹으면 입이 행복한 디저트집,2024-04-07 - 08:42:49
Google,14,폼드팡베이커리 연신내점,서울특별시 은평구 연서로29길 23,서울 은평구,3.3,(6),정보없음,정보없음,직원(사장?)이 짜증나있음.,2024-04-07 - 08:42:49
Google,14,폼드팡베이커리 연신내점,서울특별시 은평구 연서로29길 23,서울 은평구,3.3,(6),정보없음,정보없음,가격은 좀 비싸지만 그만큼 다 맛있어요,2024-04-07 - 08:42:49
Google,14,폼드팡베이커리 연신내점,서울특별시 은평구 연서로29길 23,서울 은평구,3.3,(6),정보없음,정보없음,"알바인지 뭔지 모르겟지만 태도부터 고치길
장사하면 안되는 사람이 장사하네
빵은 빠바랑 동급 또는 이하",2024-04-07 - 08:42:49
Google,15,아비앙또베이커리,서울특별시 은평구 불광동 89-1,서울 은평구,4.0,(1),정보없음,정보없음,"사비나미술관갔다가, 주변산책하다 간 빵집이에요.  귀갓길, 버스 창문 너머로 보다가, 늘 그자리에 있는 빵집이 궁금해, 잠시 들려봤어요.  문 열고 들어가능 순간, 타임머신 타고 학생때로 간 기분. 온갖 빵종류들이 많더라구요. 갠적으로 식빵 좋아해 봤더니 우유식빵 큰, 작은 사이즈로 있고 옥수수식빵, 샌드위치식빵,오곡식빵...등등  다음 번엔 다른 것도 사러 가야 겠어요.
우유식빵은 부드럽고 단백한 맛해요. 산 날, 산 다음 날 아침에도 먹었는데 촉촉하고 부드럽네요.   벌써 20년  넘은 가게래요~ 빵값이 저렴해요. 우유식빵 큰사이즈 3천원입니다.",2024-04-07 - 08:43:55
Google,16,굿베이커리,"-dong, 281-75 불광제1동 은평구 서울특별시",서울 은평구,2.4,(5),정보없음,정보없음,옛날에는 안그랬는데 기본적으로 제품에 흘리지않게끔 테이프를 부착해야되는데 요즘에는 그냥 포장하지 않은채루 줘서 기분이 좀 그렇네요,2024-04-07 - 08:44:23
Google,16,굿베이커리,"-dong, 281-75 불광제1동 은평구 서울특별시",서울 은평구,2.4,(5),정보없음,정보없음,정말 더도 덜도없는 옛날부터 있던 그냥 동네빵집느낌,2024-04-07 - 08:44:23
Google,16,굿베이커리,"-dong, 281-75 불광제1동 은평구 서울특별시",서울 은평구,2.4,(5),정보없음,정보없음,"가끔 가는 빵집 이였는데... 오늘은 불행하게도 사온 빵중에 애플파이 속에 털곰팡이가 있어서 먹으려고 했다가 깜짝 놀라서 이렇게 글을 올립니다...ㅠ
꼭!! 좀 확인하고 당일판매만 하셨으면 좋겠네요
좋아하는 빵이있어서 가끔 갔는데 또 갈 수 있을지...다른빵들까지 의심이 되네요...",2024-04-07 - 08:44:23
Google,16,굿베이커리,"-dong, 281-75 불광제1동 은평구 서울특별시",서울 은평구,2.4,(5),정보없음,정보없음,16년말인가 17년부터 자주 이용하다가 18년부터는 자주 다니던길이 아니라 이용이 뜸했는데 다른빵은 다 좋지만 최근들어 도넛이 너무 기름진 기분임,2024-04-07 - 08:44:23
Google,16,굿베이커리,"-dong, 281-75 불광제1동 은평구 서울특별시",서울 은평구,2.4,(5),정보없음,정보없음,동네 빵집이긴 한데 빵이 많이 식었네요,2024-04-07 - 08:44:23
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,나쁘지 않지만 좋은지는 잘 모르겠다,2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,빵종류는 대박 맛있습니다. 분위기는 조그마하게 카페와 같이 있어서 야간 좁은듯 하구요~~차는 그런데로 맛있습니다.,2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,여기 빵도 맛있고 좋은 재료로 만드셔서 그런지 먹고나서 속도 편하고 좋아요~^^ 나의 최애 빵집!,2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,"공간도 좋고  커피값 빵도 맛있고 좋은데...
사람들이 너무 시끄럽게  떠들어서  조용하게 공부하는 산삼들에게는 민폐!!!
사장님~ 부탁 드립니다~~^^*",2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,자주 들르는 곳이예요~빵도 맛있고 커피도 만족스러워요~요일메뉴도 다양해서 편하게 찾게되는 곳입니다!,2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,"독바위역 출입구에 있는 커피와 빵집
무난합니다.",2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,뭔가 쓸쓸한 입지치고는 굉장히 분위기 좋은 카페였어요 최곱니다,2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,커피도 괜춘 빵 맛있어요,2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,빵도 맛있고 커피도 괜찮아요 동네에서 갈만한  카페로 추천드립니다,2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,맛있어요,2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,친절해요 저렴하고 맛있어요,2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,"빵도 맛나고 커피도 저렴하고 맛나요.
편해요",2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,여유롭고 빵도 새일하고 가성비좋음,2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,프랜차이즈 카페는 폴바셋 빼고는 안 가는데 여기는 프랜차이즈에 대한 편견을 깨 줍니다. 커피를 주력으로 하는 여느 프랜차이즈보다 커피 맛이 뛰어납니다. 기타 음료도 인공적인 맛이 아닙니다. 베이커리는 지인이 추천하길에 사봤는데 다 맛있어요. 특히 치아바타 종류는 일반 베이커리보다 나은 수준입니다.,2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,시원하고 편함,2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,맛있고~친절해요^^,2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,빵들이 전부 맛있어요,2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,"음료가 꽤 괜찮다.
지금까지 이런 술은 없었다. 단맛과 신맛의 조화였어요",2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,라이브 공연과 다양한 주류,2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,동네 빵집으로서 매우 훌륭합니다!!,2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,가성비갑good,2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,사람이 너무 많아요.하지만 쉬어 가기엔 좋은곳,2024-04-07 - 08:45:19
Google,17,프라빈 독바위점 Prabean,서울특별시 은평구 불광제1동 불광로 130,서울 은평구,4.2,(47),정보없음,정보없음,싸구친절하구맛있구♥ 다좋아용,2024-04-07 - 08:45:19
Google,18,팡야빵야,서울특별시 은평구 진흥로 68,서울 은평구,4.5,(2),정보없음,정보없음,소라빵에 쵸코크림을 구입시 바로 넣어주시네여~~ 통단팥빵먹고싶어서 검색해서 갔는데 다 팔리고 오랜만에 제대로된 소라빵!!! 쵸코크림도 진하고 많이 안달아 맛있고 역시 빵 쫀득쫀득 예술이네여~~^^♡♡♡,2024-04-07 - 08:46:25
Google,18,팡야빵야,서울특별시 은평구 진흥로 68,서울 은평구,4.5,(2),정보없음,정보없음,"팡야빵야는 아담한 동네 빵집입니다. 베이커리보다는 빵집이 어울리는 그런 귀여운 이름입니다. 앙금빵과 식빵 전문 빵집이라고 명함에 써져 있네요.

정육면체 모양의 식빵에는 치즈가 듬뿍 들어있고, 앙금빵에도 신선한 치즈와 통팥 고구마 완두 앙금 등이 가득 담겨 있습니다. 빵을 만드는 곳까지 포함해 3~4평 공간의 작은 빵집이지만 아기자기한 분위기의 인테리어와 작은 소품들이 앙징맞게 곳곳에 베치되어 있습니다.

진열대 위에는 유기농 밀가루를 사용한다는 글이 적혀 있습니다.  소라빵. 상투과자 등도 이름만큼 맛있습니다. 작지만 알차고 건강하게 맛있는 추천하는 동네 빵집입니다.",2024-04-07 - 08:46:25
Google,19,한나식빵 응암점,서울특별시 은평구 응암동 가좌로7길 9,서울 은평구,3.7,(62),정보없음,정보없음,예전같지않네요...,2024-04-07 - 08:50:02
Google,19,한나식빵 응암점,서울특별시 은평구 응암동 가좌로7길 9,서울 은평구,3.7,(62),정보없음,정보없음,힐링 빵집,2024-04-07 - 08:50:02
Google,19,한나식빵 응암점,서울특별시 은평구 응암동 가좌로7길 9,서울 은평구,3.7,(62),정보없음,정보없음,"유명 매장 빵보다 맛있고 좋은 밀가루 쓰며 값이 싸서 전 굳이 한나식빵을 찾습니다. 착한 재료, 빵집이 살아남았으면 좋겠습니다.",2024-04-07 - 08:50:02
Google,19,한나식빵 응암점,서울특별시 은평구 응암동 가좌로7길 9,서울 은평구,3.7,(62),정보없음,정보없음,너무 맛있어요,2024-04-07 - 08:50:02
Google,19,한나식빵 응암점,서울특별시 은평구 응암동 가좌로7길 9,서울 은평구,3.7,(62),정보없음,정보없음,우리동네 버스정류장,2024-04-07 - 08:50:02
Google,19,한나식빵 응암점,서울특별시 은평구 응암동 가좌로7길 9,서울 은평구,3.7,(62),정보없음,정보없음,빵 맛잇어얀 ㅎㅎㅎ 비싸서 규렇징 맛잇음,2024-04-07 - 08:50:02
Google,19,한나식빵 응암점,서울특별시 은평구 응암동 가좌로7길 9,서울 은평구,3.7,(62),정보없음,정보없음,재료가 믿을수 있다는 기대감?,2024-04-07 - 08:50:02
Google,19,한나식빵 응암점,서울특별시 은평구 응암동 가좌로7길 9,서울 은평구,3.7,(62),정보없음,정보없음,다양한 식빵을 판매하고 있고 맛이 아주 좋아요. 매장이 깨끗해요.,2024-04-07 - 08:50:02
Google,19,한나식빵 응암점,서울특별시 은평구 응암동 가좌로7길 9,서울 은평구,3.7,(62),정보없음,정보없음,빵 건강해요,2024-04-07 - 08:50:02
Google,19,한나식빵 응암점,서울특별시 은평구 응암동 가좌로7길 9,서울 은평구,3.7,(62),정보없음,정보없음,아침일찍 가서 그런지 다양한빵이 없어 아쉬었으나 🍞맛은 좋아요…,2024-04-07 - 08:50:02
Google,19,한나식빵 응암점,서울특별시 은평구 응암동 가좌로7길 9,서울 은평구,3.7,(62),정보없음,정보없음,기본은 해주는 빵집 가격이 좀쎄서그렇지,2024-04-07 - 08:50:02
Google,19,한나식빵 응암점,서울특별시 은평구 응암동 가좌로7길 9,서울 은평구,3.7,(62),정보없음,정보없음,맛있어요,2024-04-07 - 08:50:02
Google,19,한나식빵 응암점,서울특별시 은평구 응암동 가좌로7길 9,서울 은평구,3.7,(62),정보없음,정보없음,라이브 음악을 들으며 즐길 수 있는 분위기가 좋은 레스토랑입니다. 커플들이 가기 좋은 곳이에요.,2024-04-07 - 08:50:02
