,Platform,Number,Store,Address,Addr,Review_score,Review_counts,ID,Date,Review_text,Time
25,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,JJ,2023.06.14.,전체적으로 빵 가격이 비싸고 사이즈가 작은 편이에요 유명하다는 구텐 어쩌고를 사먹어봤는데..음... 식물성 크림이라 느끼하네요 ㅠ 왜 유명한지 모를이에요,2024-04-04 - 23:28:02
26,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,냠,2023.05.09.,"인근주민인데 자주는 아니고 가끔 찾습니다 옛날엔 여기 빵이 다른곳이랑 다른점도 모르겠고 가격만비싸단 생각이 들었는데 나폴레옹에서 꼭 먹어야할 빵이란 포스터 보고 호두파이, 츄러스등 구매했는데 너무 맛있었어요.",2024-04-04 - 23:28:18
27,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,손선인,2023.05.08.,정보없음,2024-04-04 - 23:28:41
28,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,랄랄,2023.04.09.,주민은 안감ㅋ,2024-04-04 - 23:28:57
29,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,푸드파인더,2023.04.03.,빵이 다양하고 정말 맛있음. 단 가격이 비싼 편,2024-04-04 - 23:29:13
30,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,말린레몬,2023.03.25.,좋아요,2024-04-04 - 23:29:28
31,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,jinee,2023.03.13.,"종류가 많아 몇차례 방문하였다가, 왠지 리모델링 한후에는 안가게 되는지..
나폴레옹이 먹고 싶어 왜 안보이냐고 물었더니..3일전에 주문하고 와서...
한다는 말에, 점점 더 안가게 된 베이커리중 하나 이네요~",2024-04-04 - 23:29:44
32,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,눈이부시게,2023.03.01.,비싸기만 하다.  초심을 잃었다,2024-04-04 - 23:30:00
33,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,후기왕...이될상인가,2023.02.01.,"솔직하게 너무맛있다! 는 아닙니다
그렇다고 직원들이 친절한것도 아니고..
왜 유명한지 잘 모르겠네요..",2024-04-04 - 23:30:16
34,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,✔,2023.01.28.,생크림케이크 진짜 너무너무너무맛있음 부드럽고,2024-04-04 - 23:30:31
35,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,ls,2023.01.11.,정보없음,2024-04-04 - 23:30:55
36,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,루이스김,2022.12.17.,재료가 섬세한 빵집. 유명한 곳이라 들러봄,2024-04-04 - 23:31:11
37,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,박 쌤~,2022.12.06.,"일단 모카빵매니아로써...갈수록맛없어짐.....
예전이 더 맛있었음.",2024-04-04 - 23:31:26
38,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,윤혜선,2022.11.05.,엄청 친절하시고 소금빵도 맛있어요!!,2024-04-04 - 23:31:42
39,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,오스틴파워스,2022.10.22.,찾아가서 먹어야 수준은 아닌 걸로 느껴집니다. 과거 감성을 느끼는 정도.,2024-04-04 - 23:31:58
40,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,늉냥냥,2022.10.03.,정보없음,2024-04-04 - 23:32:21
41,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,everything,2022.08.27.,케익 하나는,2024-04-04 - 23:32:37
42,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,Han,2022.08.26.,"어릴때부터가서  추억들이 많은집
빵은 맛있는데, 가격 좀 적당히 올렸으면..",2024-04-04 - 23:32:53
43,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,Libert Sin,2022.08.23.,"2022.05.05 마지막 방문/
샐러드가 잔뜩 들어간 사라다빵과 부드러운 식감의 슈크림빵 그리고 전통의 강자 단팥빵이 맛있다. //

카카오맵 맛집 추천 지도 - https://www.photoguraphy.com/?p=3997",2024-04-04 - 23:33:09
44,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,gudcjfrkd84...,2022.08.11.,가격대 있지만 케이크가 일품이에요,2024-04-04 - 23:33:24
45,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,슬기로운평점생활,2022.08.07.,정보없음,2024-04-04 - 23:33:48
46,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,우영세,2022.07.31.,직원은 다른 빵집이랑 다르지 않지만 케익만큼은 진짜 넘사벽,2024-04-04 - 23:34:04
47,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,K박,2022.07.19.,평범한 맛 & 사악한 가격.,2024-04-04 - 23:34:19
48,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,.,2022.07.18.,"비싼데 맛은 그냥평범.
왜 유명한거지?",2024-04-04 - 23:34:35
49,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,코룽이,2022.07.17.,왜 유명한지 모를맛,2024-04-04 - 23:34:51
50,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,디스한보루,2022.06.24.,굥 출입금지 시켜주세요,2024-04-04 - 23:35:07
51,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,J,2022.06.18.,왜 유묭한지 알수없었음,2024-04-04 - 23:35:22
52,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,전호주,2022.06.17.,"차량 통제하면서 까지 하면서 먹을 정돈 아님.
그분 집 앞에도 분점이 있던데...",2024-04-04 - 23:35:38
53,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,hw,2022.06.14.,빵지순례,2024-04-04 - 23:35:54
54,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,이현기,2022.06.13.,윤's PICK,2024-04-04 - 23:36:10
55,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,나,2022.06.13.,대다나다,2024-04-04 - 23:36:25
56,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,백색곰,2022.06.13.,정보없음,2024-04-04 - 23:36:49
57,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,bobo,2022.06.12.,오늘 제과점통제하고 빵쇼핑,2024-04-04 - 23:37:05
58,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,이광렬,2022.06.12.,（╹◡╹）,2024-04-04 - 23:37:20
59,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,🍛뚱카🍛,2022.06.10.,2014/15 시즌까진 별 4개,2024-04-04 - 23:37:36
60,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,기록용,2022.05.29.,정보없음,2024-04-04 - 23:38:00
61,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,CS도준,2022.05.02.,정보없음,2024-04-04 - 23:38:24
62,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,opop,2022.05.02.,줄서서 사가는곳. 판매점 우선 시스템. 비싼편. 맛은.그낭. .,2024-04-04 - 23:38:40
63,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,...,2022.04.29.,친절도는 그냥 평범했었고 맛 하나는 보장되네요,2024-04-04 - 23:38:56
64,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,😔,2022.04.28.,"알러지 있는 분들 가지 마세요. 확인 제대로 안시켜줌.

땅콩 알러지 때문에 혹시 땅콩이 들어있냐고 
물어보니 제조사에 전화해서 확인해보시고는 
땅콩 ""안들어있다고"" 하길래 구매하려고 했다가
성분표 라벨에 땅콩 함유라고 적혀져 있는걸 
구매직전에 발견해서 겨우 피함. 
직접 직원에게 문의를 하고 매장에서 제조사에 전화해도 잘못된 정보를 전달함.

다른 제품 골라서 한번 더 물어보니 알아보겠다고 해놓고 뒤돌아선 매장에 소리가 울려퍼지도록 
이거 하나하나 다 전화해야하는거냐며 성질냄. 
(옆에 서있던 모르는 사람이 무슨일 있냐며 물어봤을 정도;)

모든 제품 성분 하나하나 따진것도 아니고 
딱 2개 제품에 ""땅콩알러지"" 만 물어봤을 뿐인데직원이 화내고 매장 분위기 싸해져서 제대로 진상취급 받은 기분이네요. 
말로는 알러지가 위험해서 그렇다고 하지만 말투는 전혀 그렇지 않았습니다. 
귀찮게 물어볼거면 그냥 먹지말라는 느낌.. 

결국 여기 있는 모든 제품에 땅콩이 들어가있을수도 있다는 답변을 받았는데요, 
답변 자체에는 불만이 없지만
문의 답변을 기다리고 있는데 사방이 트여있는 
카운터공간에서 땅콩들어있는거 또 확인해야한다고 화내다가 와서 말씀하시면 이건 그냥 들으라고 하는 소리죠. 너무 잘들렸구요.

결론 : 제조사도 어떤 성분이 들어가있는지 제대로 확인을 못하고 소비자가 그걸 문의하면 알러지를 가지고도 제품을 구매하겠다는 소비자 잘못으로 몰아가려는 곳이네요~",2024-04-04 - 23:39:11
65,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,빵수니맛수니,2022.04.07.,구로칸토슈니텡이랑 키리쉬케이크는 강추입니다! 품절로 모든 메뉴가 없는게 아쉬워요ㅠㅠ,2024-04-04 - 23:39:27
66,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,이상준,2022.04.06.,"임산부 조심하세요 모든 품목에 알콜들어간다고 하네요. 
제품에 표시해야 되는거 아니냐고
전화해서 문의하니 그건 상식이라고하내요;;

전화 받은분이 
나폴레옹 모든 제품에 술이 들어간다고 합니다
참고하세요",2024-04-04 - 23:39:43
67,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,Seoul,2022.03.20.,정보없음,2024-04-04 - 23:40:06
68,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,정상직,2022.03.18.,"달달한 벌꿀빵, 구운 커스터드 추천  ^^",2024-04-04 - 23:40:22
69,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,미식한 고독가,2022.03.15.,초코케잌 극락,2024-04-04 - 23:40:38
70,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,카카오맵용 프로필이다,2022.03.03.,불매합니다!,2024-04-04 - 23:40:54
71,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,3점평범4점맛있5점최...,2022.02.25.,"먹는 빵마다 다 맛있음
팥빵은 호두 있어서 취향 아니었지만ㅠ
최고 존엄은 생크림케이크임",2024-04-04 - 23:41:09
72,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,멍멍,2022.01.25.,여기 존맛인뎅,2024-04-04 - 23:41:25
73,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,짬아잉,2021.12.24.,평을 보고 사람들은 왜 다 직원 태도를 지적하지 의문하다가 오늘 방문해서 알게 됐네요. 빵은 맛이 있지만 직원 교육이 진짜 시급합니다. 불친절한 태도로 계산하고 얼그레이 파운드를 샀는데 처음에 빵을 주다고 다시 뺏겨서 빵이름 적은 종이만 주셨습니다. 계산할 때 봉투에 담아주실 줄 알았는데 나중에 확인해보니 그 파운드가 없더라고요. 심지어 그거 제일 첫번째로 찍힌 건데!!!! 심지어 봉투 주시기 전에 빵 수량은 영수증과 맞는지 확인하신 것도 봤는데!!!! 어떻게 파운드가 빠질 수가 있어??!!!!,2024-04-04 - 23:41:41
74,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,정보 없음,2021.12.16.,머지않아 망할것 같네요.,2024-04-04 - 23:42:05
75,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,ahome,2021.10.28.,"빵은 기본은 된다 생각하는데.
매장 전체가 쩌렁쩌렁 울리도록 아래 직원들에게 반말지꺼리 하는 나이있는 여직원 ㄱ ㅐ불친절.",2024-04-04 - 23:42:21
76,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,SJ.Park,2021.10.25.,엇 여기 개마쉿눈데 후기가 안 좋네 ㅠㅜ 성북천 자리에 있을 때 부터 갔는데 걍 꾸준히 맛있고 다른 곳이랑 비교하면 더 맛있음. 뭐야 이렇게 후기 안 좋은데 왜 내가 살 빵 없어… 나쁜 후기 쓸 거면 내건 남겨줘요;;;;,2024-04-04 - 23:42:36
77,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,hy,2021.09.17.,"사람이 너무 많아서 정신없고 하필 갔을땐 종류가 많이 없었지만, 아몬드 크루아상이 너무 맛있었어요. 미국갔을때 먹은 그맛이에요. 아몬드크림이 위에만 올라간게 아니라 속에도 들어가서 진짜 좋아하는 스타일이었어요♥♥",2024-04-04 - 23:42:52
78,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,병기리,2021.08.30.,"빵 맛있는데요~??
직원들도 친절하던데~...??
크림빵 찢어보고 좋은빵 이라는걸 알았습니다~^^
반죽에 결이 있어서 찢이면 결대로 찢어집니다~
단팥도 아주 달지않고 자연스럽게 달아서 맛있었고
크림이 아주 입에서 정말 부드럽게 녹더라구요~
그리고 버터향이 정말 예술입니다~!!
앞으로 완전 단골이 될 듯 싶네요~^^",2024-04-04 - 23:43:08
79,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,불난다,2021.08.20.,평일 저녁 박00 직원분. 영수증을 왜 던지시나요. 이건 직원교육 이전에 기본이.. 본인이 다른 가게 가서 이런 취급 받으면 좋나요?,2024-04-04 - 23:43:24
80,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,FLORIT,2021.08.15.,최애케이크,2024-04-04 - 23:43:39
81,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,토론토,2021.08.03.,"옛날의 명성을 잇지못사는듯, 기본을 잃어버린것같은 느낌이 드네요.",2024-04-04 - 23:43:55
82,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,맛집찾아,2021.07.02.,직원한테 뭐 물어봤는데 대답을 안 하시고 고개만 끄덕이시더라구요...ㅎㅎ 전체적으로 친절하진 않음,2024-04-04 - 23:44:11
83,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,덴마크 꽃밭. 노르웨...,2021.06.19.,"결제와 포장과 쇼윈도우 동선을 개선하셔얄듯. 너무 화가 나서 남김. 직원들이 문제가 아니라, 매장동선에 대한 기본적인 이해가 없는 사업주가 잘못입니다. 고객이 구매하는 동선을 고려해서 배치를 해야는데, 넘 개념 없으신 사업주임.",2024-04-04 - 23:44:27
84,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,몽쉘,2021.05.30.,"사라다빵 속이 분명 여타 제과점껏보다 맛있는 거는 같은데 가성비가..ㅠㅠ 

통팥빵은 팥이 살아있고 시나몬 향이 나서 맛있지만 이 또한 가성비가..&빵 자체가 막 맛나진 않은 듯? 속은 특이함",2024-04-04 - 23:44:42
85,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,.,2021.05.07.,"가격도 싸지 않으면서 맛이 왜 이래.....
버터가 균일하게 발려있지 않고 한 조각에만 왕창 몰려 있어서 먹다가 느끼해 죽는 줄 알았네",2024-04-04 - 23:44:58
86,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,늘푸른,2021.04.14.,그냥 빵이 너무 맛있어요.,2024-04-04 - 23:45:14
87,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,혁,2021.03.25.,초코크루와상 파리에서 먹은것과 비슷한 맛났어요!,2024-04-04 - 23:45:30
88,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,today,2021.03.02.,"동네빵집이라 가끔 들르는 곳이긴 한데
계산대 직원한테 빵 던져버리고 싶었던 적이 한두번이 아님. (특히 나이많은 여직원 두명)
샤뽀블랑이나 오복록 직원 10분의1이라도 본받길...(기대도 안하지만...)",2024-04-04 - 23:45:45
89,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,성북동 주변인,2021.02.11.,"빵 파는 위세가 참 대단하다! 옛 명성에 배가 부른지, 계산대 직원이 갑이다~ 갈 때마다 내돈 주고 불쾌해짐.. 맛나고 가격도 착한 다른 성북동 빵집이 설 휴무라 갔는데 참 일관성 있게 불친절하다.",2024-04-04 - 23:46:01
90,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,이론변이있나~,2021.01.10.,예전에 성북동 살때 자주 갔는데 오랜만에 가보니 가격만 비싸지고 맛도 예전보다 별로예요,2024-04-04 - 23:46:17
91,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,wai,2020.12.30.,"맛 그저 그럼
동네 빵집 중 그나마 선물하기 괜찮은 고급진? 그런 명성이라 어쩔 수 없이 자주 가긴 하는데 여러 모로 신기한 곳입니다 ㅎ
가장 인상적인 건 직원들 특히 엄청 불친절해요 
갈 때마다 불친절도가 업그레이드 되어 있음;;;;
성북동에 더 친절하고 맛있는 좋은 베이커리 많으니 거기 가는 걸 추천해요 + 주차 안내 해주시는 직원들은 친절해요

++ 2020.12.30. 기준 덧붙입니다!
-> 엄청 친절해졌어요 ㅋㅋㅋㅋㅋ후기를 보신 건지 뭔지 여기가 다른 빵은 이제 맛있는지 모르겠고 바게트는 그래도 인근 베이커리 중 꽤 맛있어서 2-3주 연속 방문했는데 나날이 친절하고 특유의 까칠함이 아예 사라진 거 같더라고요. 보니까 직원 분들도 좀 바뀐 거 같고 (제가 좀 다양한 시간대에 가서 그럴 수도 있지만 대체적으로 친절해지심).",2024-04-04 - 23:46:33
92,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,ananas,2020.12.21.,생크림  케이크 고급진 맛이긴한데 빵/필링대비 크림비율이 높아서 먹다 물림,2024-04-04 - 23:46:48
93,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,min,2020.12.11.,정보없음,2024-04-04 - 23:47:12
94,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,소고기백근,2020.12.03.,약 3년만에 다시 방문해서 크림단팥빵과 사라다빵을 사먹었습니다. 제가 젤 좋아했던 단팥빵은 처음과 많이 달라져있더군요. “다시는 사먹지않겠다.” 다짐했습니다.,2024-04-04 - 23:47:28
95,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,이재령,2020.11.15.,정보없음,2024-04-04 - 23:47:51
96,Kakao,1,나폴레옹과자점성북본점,서울 성북구 성북로 7 (성북동1가),서울 성북구,3.0,162.0,후기미제공=별로,2020.11.12.,"글쌔, 수십년째 가족들이 애용해왔지만, 10년 전 즈음부터 케이크가 칼로 자르면, 흐물흐물하게 흘러내린다. 동물성지방 사용해서 그렇다고하던데, 너무 심함. 요새는 김영모를 더 자주 갑니다.",2024-04-04 - 23:48:07
