,Platform,Number,Store,Address,Addr,Review_score,Review_counts,ID,Date,Review_text,Time
6040,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,끼몽이,23.6.30.금,오랫만에 방문했는데 여전하네여 좋아요,2024-04-08 - 01:10:27
6041,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,끼몽이,23.4.22.토,오랫만에 와서 카스테라와 마늘빵 샀어요 역시 믿고 먹을수있는 카스테라 너무 폭신하고 맛있네요 다른빵 들도 많아서 항상 카스테라 1 다른빵 1 사가는...,2024-04-08 - 01:10:27
6042,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,소소1047,23.4.3.월,지나가다 들려본 곳인데 팥빵은 나쁘지않았어요 팥도 적당하고 많이 달지 않고 괜찮았는데 카스테라는..시 그니처메뉴 같아서 사봤는데 그냥 스펀지 느낌...,2024-04-08 - 01:10:27
6043,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,코볼드,23.4.21.금,"얼그레이 밀크티 식빵 진짜 너무 맛있어요, 어떻게 이런 생각을 했는지 식빵이랑 너무 잘어울려요! 자주 사먹을거 같네요ㅎㅎ",2024-04-08 - 01:10:27
6044,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,동동이91,23.5.7.일,빵 너무 맛나요~!! 서비스주신 소세지빵도 너무 잘먹었습니다ㅎㅎ,2024-04-08 - 01:10:27
6045,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,040****,23.7.5.수,치아버터 맛나요,2024-04-08 - 01:10:27
6046,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,KbangH,23.4.3.월,전에도 몇번 방문햇었는데 사장님이랑 알바분??이랑 친절하시고 분위기도 밝고 좋더라구요 빵도 늘 맛나 게 잘 먹고 있구요 지나갈때면 몇번이고 들러...,2024-04-08 - 01:10:27
6047,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,나역시매의눈,23.6.6.화,예전같지 않아 안타까운 빵집. 크기가 엄청 작아짐,2024-04-08 - 01:10:27
6048,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,디블랙아카데미천안점,23.6.30.금,치아바타 정말 맛있어요,2024-04-08 - 01:10:28
6049,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,KbangH,23.6.30.금,카스테라 진짜 폭신폭신ㅎㅎ,2024-04-08 - 01:10:28
6050,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,사랑소망엄마,23.6.20.화,빵이 엄청 부드러워요,2024-04-08 - 01:10:28
6051,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,배불뚝토끼,23.7.14.금,굳,2024-04-08 - 01:10:28
6052,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,나날이817,23.5.19.금,미소당 빵은 맛있어요,2024-04-08 - 01:10:28
6053,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,KbangH,23.4.26.수,빵들 가격이 너무 싸서 한번가면 얼마 안써도 왕창 들고오게 되네요 다음에 또 올게요,2024-04-08 - 01:10:28
6054,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,주니의 먹방일기,23.4.2.일,카스테라 하나 사먹었는데 퐁신퐁신 맛나용!!,2024-04-08 - 01:10:28
6055,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,앨리스1123,23.3.3.금,빵 맛있어요! 최근에 자주 갔어요,2024-04-08 - 01:10:28
6056,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,KbangH,23.4.30.일,빵이 너무 맛있고 가격이 너무 싸서 자주방문 하네여 번창하세요 ~,2024-04-08 - 01:10:28
6057,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,끼몽이,23.4.13.목,아침에가서 사먹었는데 역시 금방나온 빵이 맛나네요 가격도 착해서 자주 방문할거 같아요 감사합니다,2024-04-08 - 01:10:28
6058,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,곰쥐25,23.4.8.토,종류가 다양하지는 않지만 빵이 맛있어요개인적으로 밤식빵이 밤도 듬뿍들고 맛있었어요,2024-04-08 - 01:10:28
6059,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,myangmyangs,23.4.1.토,여기서 빵 처음 사 먹어봤는데 카스테라 너무 맛있어요:> 촉촉하고 맛나서 자주 사먹을거 같아요,2024-04-08 - 01:10:28
6060,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,Odessert,22.11.26.토,카스테라를 찾아다니다 발견한 미소당카스테라 너무 잘 사용하였습니다.추억의 맛 너무 맛있어요!!!,2024-04-08 - 01:10:28
6061,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,생각8766,23.3.23.목,식빵종류도 많고 소금빵 치아바타 바게뜨 종류도다양하네요~빵 맛있습니다!오랫만에 방문했는데 종류가 다양해졌네요!,2024-04-08 - 01:10:28
6062,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,갸냐댜람쥐,23.5.14.일,굿 맛있어용,2024-04-08 - 01:10:28
6063,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,뽀메링,23.5.27.토,……….,2024-04-08 - 01:10:28
6064,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,EVA33,22.11.14.월,회기역에서 경희대가는 방향에 있는 빵집이에요. 은근 회기에 긴 시간 터잡고 있는 빵집들 가운데 아직 남은 빵맛집! 한동안 쉬시길래 없어지는가 하고 아쉬워했는데 다시 오픈 하셔서 좋네요. 항상 친절하고 맛나요!,2024-04-08 - 01:10:28
6065,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,갸냐댜람쥐,23.5.12.금,굿,2024-04-08 - 01:10:29
6066,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,maaayonez,23.3.19.일,식빵 좋아해서 가끔 땡기면 먹어요보들보들 맛있습니다~,2024-04-08 - 01:10:29
6067,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,ma****,23.3.16.목,맛있어요 가격도 저럼하고 좋아요 자주 이용해요,2024-04-08 - 01:10:29
6068,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,ma****,23.3.9.목,가격도 저렴하고 빵이 맛있어요,2024-04-08 - 01:10:29
6069,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,파닥파닥3695,23.4.27.목,최고의 빵집!!!,2024-04-08 - 01:10:29
6070,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,Jenny1152,22.12.22.목,"밤많은 밤식빵! (3,600)빵이 완전 폭폭신신해요,, 쵝오..안에 밤도 많이 들어서 보들 달달 조합입니다.",2024-04-08 - 01:10:29
6071,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,캔디2020,23.2.12.일,빵이 맛있네요 감사합니다!,2024-04-08 - 01:10:29
6072,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,네이트픽,23.6.1.목,황금 카스테라(3900원)맛있어요!,2024-04-08 - 01:10:29
6073,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,맛있는먹방,23.3.1.수,빵 맛있어요.많이파세요,2024-04-08 - 01:10:29
6074,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,ymy****,23.6.9.금,빵 너무 맛있어요! 회기오면 무조건 방문 추천!!!,2024-04-08 - 01:10:29
6075,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,떡갈머리소녀,23.2.25.토,카스테라 샀어요,2024-04-08 - 01:10:29
6076,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,casper222,23.3.2.목,빵이 맛있어요~,2024-04-08 - 01:10:29
6077,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,빵수니976,23.1.24.화,빵이 크고 가성비 좋아요,2024-04-08 - 01:10:29
6078,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,sun****,22.11.28.월,여러가지 빵도있고 부드럽게 먹을 수 있는 메뉴가 많아요,2024-04-08 - 01:10:29
6079,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,연탄2019,22.11.26.토,"생크림,먹물식빵이랑 치즈,올리브치아바타,카스테라 총 5개 샀는데 다 너무 맛있어요! 다음에 다른것도 다 먹어보고 싶어요",2024-04-08 - 01:10:29
6080,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,맛있는먹방,23.3.6.월,빵이너무맛있어요~,2024-04-08 - 01:10:29
6081,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,EVA33,23.1.9.월,항상 친절하셔서 조아요,2024-04-08 - 01:10:29
6082,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,악동송이,23.1.8.일,빵이 맛나요~~🍞,2024-04-08 - 01:10:29
6083,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,인기많은야채김밥,22.12.17.토,밖에서 보기에는 너무 맛있어보였는데...기본 식빵 샀는데 실망ㅠㅡㅠ,2024-04-08 - 01:10:30
6084,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,33hanyang46,22.11.6.일,퐁시퐁신 부드러운 카스테라 맛있게 잘 먹었네요~^^,2024-04-08 - 01:10:30
6085,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,mke566,22.11.22.화,다시문을열었길래냉큼달려가밤식빵을샀어요 빵이약간질겨진거같은데 다른것도사먹어봐야할듯..가성비는좋습니다!,2024-04-08 - 01:10:30
6086,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,감사한울보,23.1.8.일,정보없음,2024-04-08 - 01:10:30
6087,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,jjeke,22.11.6.일,초코가 좀 더 촉촉하게 많이 들어가 있으면 좋을것 같은데 아쉽 ㅠ,2024-04-08 - 01:10:30
6088,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,영광123,23.3.9.목,굿,2024-04-08 - 01:10:30
6089,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,생쥐70,23.3.9.목,카스테라 짱!,2024-04-08 - 01:10:30
6090,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,byulmyung,23.6.10.토,좋아요,2024-04-08 - 01:10:30
6091,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,KDBs Witness,22.11.25.금,다음날 아침에 먹었음,2024-04-08 - 01:10:30
6092,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,tra****,22.11.2.수,다양한 식빵이 있어서 좋아요!^^,2024-04-08 - 01:10:30
6093,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,투덜이6,23.2.5.일,빵 맛 집,2024-04-08 - 01:10:30
6094,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,jon****,23.3.1.수,여기 치아바타가 정말 맛있어요.빵 별로 안 좋아하는데 여기 치아바타는 제가 젤로 좋아합니다 오늘도 2개 사와서 1개 뚝딱했습니다..,2024-04-08 - 01:10:30
6095,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,앨리스1123,22.11.19.토,소금빵 맛있어요,2024-04-08 - 01:10:30
6096,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,초행길 간,22.11.16.수,친절하구 맛있어요 맛지,2024-04-08 - 01:10:30
6097,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,빈이림이맘,23.2.10.금,굿,2024-04-08 - 01:10:30
6098,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,77coala,23.5.3.수,좋아요,2024-04-08 - 01:10:30
6099,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,김까디비,22.12.9.금,친절 빵맛도 굿,2024-04-08 - 01:10:30
6100,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,악동송이,22.12.11.일,빵 존맛!,2024-04-08 - 01:10:30
6101,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,베베128,22.10.18.화,"너무 맛있어요!! 빵도 공짜로 주심,,,🫶🏻",2024-04-08 - 01:10:30
6102,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,현우지수사랑,22.12.3.토,맛있어요,2024-04-08 - 01:10:31
6103,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,103****,23.3.2.목,ㅎ,2024-04-08 - 01:10:31
6104,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,빈이림이맘,22.12.30.금,굿,2024-04-08 - 01:10:31
6105,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,dam****,22.11.26.토,생크림이 들어있어서 부드러워요,2024-04-08 - 01:10:31
6106,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,jan****,22.12.28.수,"4개 고르면 10,000원이라는 시스템이 좋아요",2024-04-08 - 01:10:31
6107,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,멜리98,22.11.16.수,좋아요,2024-04-08 - 01:10:31
6108,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,낙타5878,22.12.19.월,굿,2024-04-08 - 01:10:31
6109,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,멜리98,22.11.11.금,좋아요,2024-04-08 - 01:10:31
6110,naver,14,미소당베이커리,서울 동대문구 회기로 143-1 1층,서울 동대문구,4.33, 657,솜씻너,22.11.11.금,좋아요,2024-04-08 - 01:10:31
6221,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,채판다,2.3.토,매번 믿고 주문하는 케이크집 히포☺️💕💕💕예쁘고 맛있기까지 한 케이크 벌써 재방문 한지10번이 다 되어가네요👏👏👏👏사장님 넘 친절하셔서 더 정이 가는 레터링 케이크집🎂이번에 먹어 본 수제 호두정과도 넘넘 추천합니다❣️진짜 맛있어요😆 꼭 한번 드셔보시길❗️,2024-04-08 - 01:16:07
6222,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,푸핳ㅎ,3.12.화,급하게 요청드렸음에도 불구하고 이쁘게 만들어 주셔서 감사합니다!!첫 오픈 때부터 케이크 주문 제작 해야하는 날이면 여기서 매번 주문해요 ㅎㅎ 또 이용할게요!! 번창하세요~!,2024-04-08 - 01:16:07
6223,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,쥬아나21,3.28.목,"너무이쁘고 케이크 큰거 먹기 힘든데 작은 사이즈로 좋아요.디자인도 문구도 너무 이뻐요^^예약주문으로 주문했는데,다음번에는 직접 만들기도 신청해봐야겠어요.",2024-04-08 - 01:16:08
6224,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,채판다,2.22.목,넘넘 귀엽고 깜찍하게 잘 만들어주셨네용💕💕믿고 맡기는 히포케이크 ❣️레터링 맛집입니다~ ☺️이번에도 생파 잘하고 오겠슴돠~😊,2024-04-08 - 01:16:08
6225,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,노랭이5738,2.8.목,생일케이크 주문제작했어요!! 회사랑 가까워서 선택한건데 원하는대로 잘 만들어주셔서 완전 만족해요 매장도 되게 귀여워서 다음에는 커피 마시러 오려구요!!!!,2024-04-08 - 01:16:08
6226,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,뿌잉4689,3.1.금,벌써 두번째 이용이네요! 회사에 행사 있을 때 우연히 방문했었는데 맛도 너무 맛있고 디자인도 원하는느낌 잘 살려서 해주셔서 단골 되부렸습니다!!! 기념일 때 이용 추천드려요😝❤️👍,2024-04-08 - 01:16:08
6227,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,소로로롱롱,2.17.토,급하게 주문했는데 예쁘게 잘 만들어주셨어요! 친절하고 항상 필요할때 이용중입니다 ㅎㅎ,2024-04-08 - 01:16:08
6228,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,혜5450,3.8.금,예약도 바로 되고! 디자인도 귀엽고! 친절하시고 모두 만족하는 케이크였습니다! 레터링 케이크 주문하신다면 히포케이크로 추천드립니다 🩷,2024-04-08 - 01:16:08
6229,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,율9368,23.12.26.화,오늘 팀장님 마지막 날이라 이벤트 해드리고 싶어서 주문 예약 드렸는데 너무 예쁘고 귀엽게 해주셔서 너무 만족하고 팀장님도 루피처럼 눈물을 흘리셔서 너무 뿌듯합니다 사장님도 너무 친절하세요>__< 감사합ㄴ다 맛있게 잘 먹었습니다🫰💖,2024-04-08 - 01:16:08
6230,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,yeda38,2.23.금,장안동 레터링케이크 맛집!!레터링 케익은 항상 이곳만 이용중이에요!!다른 곳은 없는 오레오생크림케익이 정말 맛있어요👍🏻항상 이용할게요~,2024-04-08 - 01:16:08
6231,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,znz****,3.29.금,요청드린 시안 그대로 만들어주셨어요!!너무예뻐요 감사합니다❤️,2024-04-08 - 01:16:08
6232,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,doi****,3.8.금,직원분이 너무 친절하고 디자인도 너무 이뻐요! 기념일 챙길 때 강추합니다👍,2024-04-08 - 01:16:08
6233,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,Yangsb,2.24.토,케이크 맛잇구 너무 잘해주셨어요 ㅎㅎ크림치즈 싫어하는데 히포케이크가 있어서 너무 좋네요!,2024-04-08 - 01:16:08
6234,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,별이언니183,2.16.금,브라이덜샤워 위해서 케이크 예약했는데 너무나 이뻐요 흠잡을 곳이 없습니다ㅎㅎㅎ급하게 예약했는데 덕분에 파티 대성공입니다🩷,2024-04-08 - 01:16:08
6235,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,BL7048,1.27.토,디자인도 너무 귀엽고친절하셔서 두번째 방문했어요!!너무 맘에 들어요 좋은 선물 할게요❤️,2024-04-08 - 01:16:08
6236,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,dyl****,3.1.금,보내드린 디자인 너무 잘 재현해주셔서 또 방문 하였습니다ㅎㅎ 커스텀 케이크는 히포케이크에서 또 할것같아요!! 감사합니당~,2024-04-08 - 01:16:08
6237,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,플레이스 리뷰어,2.13.화,너무좋아하는언니생일이라 주문했는데 너무맘에들어요♡♡♡ 디자인도마음어들고 바로픽업해서 기분좋게파티갔습니다 너무좋아요 감사합니다 번창하세요^^♡,2024-04-08 - 01:16:08
6238,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,kim****,2.27.화,제가 원했던 디자인이랑 너무 똑같이 해주셔서 맘에들었어요!! 😭🤍🫶 다음에도 이용할게요!!🎀,2024-04-08 - 01:16:08
6239,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,끼리새,2.14.수,조카 탄생 기념 케이크 예쁘게 맞추었어요 :),2024-04-08 - 01:16:09
6240,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,행3430,2.20.화,케이크 너무 기여워요ㅠㅠㅠ 예약 안하고 급하게 왓는데도 친절하게 맞이해주셧어용 감사합니당!!,2024-04-08 - 01:16:09
6241,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,캉고루루,1.27.토,케이크 달달하고 맛있어요 ~4번째 주문!! ㅋㅋ 동네 케이크 맛집,2024-04-08 - 01:16:09
6242,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,maissy,23.12.25.월,크리스마스 케익 예약했는데 너무 친절하게 상담해주시고 케익 디자인도 너무 예뻐욤!!!그리고 케익이 진짜 부드럽고 맛나요ㅠ 집근처라 좋구 또 이용할듯!,2024-04-08 - 01:16:09
6243,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,Hananuna,2.15.목,기념일 마다 케이크 주문하는데매번 찰떡 같이 만들어주셔서 너무 좋아요✨💛감사합니다!!,2024-04-08 - 01:16:09
6244,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,Podya,1.31.수,급하게 요청드렸는데 친절하게 정성껏 제작해주셨어요!기분 좋은 선물이 될 것 같습니다:),2024-04-08 - 01:16:09
6245,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,eyesice808689,1.27.토,도안에 보내드려서 요청했는데 똑같이 예뿌게 만들어 주셨어요~~🥰,2024-04-08 - 01:16:09
6246,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,김밥동동1,23.11.30.목,퇴사 케잌으로 주문제작요청했는데 제가 원하는데로 너무 잘만들어주셨고 친절하시고 인테리어도 너무 이뻐요 다음에 또 이용하겠습니다,2024-04-08 - 01:16:09
6247,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,돈니코,1.12.금,결혼기념일 1주년에아버지 환갑이라케이크 주문 제작했는데너무 예쁘고 맛있어요기념일 있으면 주문하려고요,2024-04-08 - 01:16:09
6248,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,lee****,2.16.금,디자인도 원하는 대로 너무 잘해주시고 케이트도 맛있어요 ㅎㅎ 추천 드려요!!,2024-04-08 - 01:16:09
6249,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,융6263,1.12.금,케이크 너무 예쁘게 잘나왔어요♡항상 애용합니당!!,2024-04-08 - 01:16:09
6250,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,응땨리,23.12.7.목,하루 전날 급하게 예약 문의 드린 후 진행 하였는데도 불구하고 퀄리티가 일단 너무 좋았습니당 ㅜ 꼼꼼하고 정성을 들여서 만드신게 너무나도 잘 보였습니당 현장에서 케이크 확인도 해주시는 센스까지 !! 집 주변에 있어서 기념일에 자주 예약할 예정입니다 ❤️❤️,2024-04-08 - 01:16:09
6251,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,김김수,2.9.금,케이크가 정말 예뻐요 만족😆,2024-04-08 - 01:16:09
6252,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,융6263,23.12.24.일,사장님도 친절하시고 내부도 깔끔해요!!아기자기한 초나 장신구들도 많아서 기념일에 좋을것같아요ㅎㅎ크리스마스케이크 구매했는데 가성비 좋아요^^!자주 이용할것같아요~~,2024-04-08 - 01:16:09
6253,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,백성,23.10.24.화,매년기념일마다 케잌주문하는곳! 집근처라 퇴근길에 픽업가능해서 넘조아요🩷원하는 디자인으로 잘나온거같아서 너무만족!매장이 커져서 더 넓은곳으로 이사오셧네용축하드려요!재방문의사1000000있음✔️,2024-04-08 - 01:16:09
6254,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,fiv****,2.23.금,젠더리빌 파티 기념케이크 주문 제작했습니다 빠른응답과 요청대로 잘해주셔서 감사해요^^,2024-04-08 - 01:16:09
6255,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,신채은15,2.9.금,당일예약하고 방문했는데 예쁘게 만들어주셔서 감사합니다 :),2024-04-08 - 01:16:09
6256,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,nnn****,1.31.수,너무 예뻐요! 잘해주셔서 감사합니다,2024-04-08 - 01:16:09
6257,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,새벽공기4149,23.12.7.목,요청 드렸던 디자인과 완벽 일치..🐽🩷동네에 히포케이크 있어서 얼마나 조은지 몰라유..늘 맛있고 예쁜 케익 만들어주셔서 감사해요!,2024-04-08 - 01:16:09
6258,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,지순양,23.11.21.화,색상이나 디자인 모두 너어무 이쁘게 잘나왔어요~~친구에게 특별한 선물과 추억이 되었어요 감사합니다.다음 기회에 또 이용 할꺼에요 ㅎ,2024-04-08 - 01:16:10
6259,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,wm****,23.12.30.토,기본 케익들이 귀여워서 특별히 주문안하고 고르기만 하면 돼서 좋습니다 ㅎㅎㅎ그리고 진짜 맛있어요 원래 케익에 있는 생크림 느끼해서 다 못먹고 버리는데 여기꺼는 다먹었어요 강추합니다,2024-04-08 - 01:16:10
6260,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,채판다,23.12.9.토,매번 감사합니다 맘에쏙들어요😄😄😄☺️☺️💕💕💕,2024-04-08 - 01:16:10
6261,naver,16,히포케이크,서울 동대문구 장한로13길 11-6 1층,서울 동대문구,4.62, 500,Essie87,23.12.23.토,케잌 넘 예뻐요! 친절하세요~,2024-04-08 - 01:16:10
